Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 4,100.0,100.0,100.0,100.0,100.0,100.0,15
RELAY 1,100.0,100.0,100.0,100.0,50.0,90.0,10
United Services Recreation Club 3,50.0,50.0,100.0,100.0,100.0,80.0,10
Thunder 2,50.0,50.0,50.0,50.0,100.0,60.0,10
Kwai Tsing District Squash Club,66.66666666666666,66.66666666666666,0.0,66.66666666666666,66.66666666666666,53.33333333333333,15
Hong Kong Cricket Club D10,100.0,100.0,0.0,0.0,0.0,40.0,5
i-Mask Advance Squash Club 4,0.0,50.0,50.0,50.0,50.0,40.0,10
Mercury,0.0,50.0,100.0,0.0,0.0,30.0,10
Squashathon Advance,50.0,0.0,0.0,50.0,50.0,30.0,10
Banbil,33.33333333333333,0.0,33.33333333333333,0.0,0.0,13.333333333333332,15
Bravo D10,0.0,0.0,0.0,0.0,0.0,0.0,10
