Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Sha Tin 3,7,7,0,39,32,3,0,1,0,0
Hong Kong Football Club 8,8,7,1,34,27,13,1,1,0,0
Ladies Recreation Club Div 8,7,6,1,29,23,12,2,0,0,0
Physical Chess 3,8,4,4,25,21,19,0,1,0,0
Striving Squash,9,4,5,24,20,25,1,0,0,0
Squashathon Zero,8,3,5,24,21,19,0,1,0,0
TOMCAT,8,2,6,14,12,28,3,0,0,0
i-Mask Advance Squash Club 2,7,1,6,13,12,23,0,1,0,0
Kinetic 2,8,1,7,8,7,33,0,2,0,0
