Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Football Club 8,Kirpalani Shaun (11),Ramachandran Arjun (9),Ramachandran Arjun (90.0%)
Kinetic 2,Lo Ching Yin (10),Law Tsz Long (3),Law Tsz Long (42.9%)
Ladies Recreation Club Div 8,Rach Duncan Ai (9),Rach Duncan Ai (9),Rach Duncan Ai (100.0%)
Physical Chess 3,"Ng Matthew Ka Wai, Tung Chun Keung Anson (8)",Leung Sek Ho Kelvin (4),"Lee Darren Ching Him, Chan Tsz Chung, Lee Kwan Ho (60.0%)"
Sha Tin 3,Cheung Ringo Hon Lam (9),Cheuk Chi Tak (8),"Cheuk Chi Tak, Cheung Wai Kwong (100.0%)"
Squashathon Zero,Cheng Chun Yin (9),Chan Muk Kan (6),Chow Siu Yin Wilson (80.0%)
Striving Squash,Lam Yuen Sarm (12),Lam Yuen Sarm (12),Lam Yuen Sarm (100.0%)
TOMCAT,"Poon Hing Keung, Lam Alan Wing Lun (11)",Poon Hing Keung (6),Chau Po Yin (71.4%)
i-Mask Advance Squash Club 2,Chan Hei Ching Boris (12),Au Wai Lun (8),Au Wai Lun (80.0%)
