Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
X-Alpha 3,15,11,4,61,51,24,0,9,1,0
UST,15,9,6,49,40,35,0,6,0,0
The Best Group 1,15,8,7,47,39,36,0,6,0,0
Hong Kong Football Club 7A,15,8,7,45,37,38,2,0,0,1
Hong Kong Cricket Club 5,14,6,8,39,33,37,1,2,0,2
Kinetic 1,14,5,9,38,33,37,0,3,0,0
Vitality Squash 1,14,4,10,24,22,48,23,0,2,0
