Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L3,17,11,6,44,33,18,0,0,0,0
Hong Kong Cricket Club Rockettes,17,9,8,39,30,21,0,1,0,0
i-Mask Advance Squash Club L3,17,9,8,37,28,23,1,3,0,0
Hong Kong Football Club L3B,17,9,8,30,21,30,1,0,0,0
Hong Kong Football Club L3C,17,6,11,28,22,29,1,1,0,0
Hong Kong Football Club L3A,17,7,10,26,19,32,2,0,0,0
