Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
SKCSC,17,13,4,69,56,29,0,0,0,0
Hong Kong Football Club M4A,17,12,5,69,57,28,0,0,0,0
United Services Recreation Club M4,17,12,5,69,57,28,0,0,0,0
Hong Kong Football Club M4B,17,9,8,56,47,38,0,0,0,0
WAKO,17,7,10,45,38,47,0,0,0,0
Royal Hong Kong Yacht Club M4,17,7,10,42,35,50,0,1,0,0
Bolton,17,5,12,30,25,60,2,0,0,0
Hong Kong Club Blue,17,3,14,27,25,60,0,1,0,0
