Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Royal Hong Kong Yacht Club Div 15,14,11,3,61,50,20,0,3,0,0
Squashathon One,14,9,5,51,42,28,1,5,0,0
Physical Chess 5,14,9,5,45,38,32,1,3,2,0
HKIS Div 15,15,9,6,44,35,40,5,0,0,2
Hong Kong Cricket Club 8,16,6,10,44,38,42,1,5,0,2
United Services Recreation Club 4,14,5,9,32,29,41,2,0,2,0
Sha Tin 7,15,2,13,25,23,52,6,0,0,0
