Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club L2,17,16,1,70,54,14,0,0,0,2
Hong Kong Football Club L2B,17,14,3,61,47,21,1,1,0,0
JESSICA L2,17,9,8,54,45,23,2,1,0,0
Hong Kong Football Club L2A,17,5,12,35,30,38,1,2,0,0
Hong Kong Cricket Club L2,17,3,14,17,14,54,0,1,0,0
Hong Kong Football Club L2C,17,4,13,16,14,54,1,0,2,0
