Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 2,10,10,0,47,37,3
Hong Kong Football Club 2A,9,7,2,30,23,13
Hong Kong Football Club 2B,10,5,5,23,18,22
Hong Kong Cricket Club 2,9,1,8,10,9,27
Young Player 2,8,0,8,5,5,27
