Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 13,12,12,0,65,53,7
Sha Tin 6,11,10,1,51,41,14
Fusion Squash Club 2,12,8,4,39,31,29
SocGen Squash,12,5,7,38,33,27
Yuen Long District Sports Association Limited,12,5,7,34,29,31
X-Alpha 5,12,6,6,33,32,28
Energy Squash Club 2,12,5,7,31,26,34
i-Mask Advance Squash Club 5,12,5,7,30,25,35
Energy Squash Club 1,12,4,8,30,27,33
Kinetic 4,11,4,7,23,19,36
Happy Squash 4,12,4,8,23,19,41
HKIS Div 13,12,3,9,22,20,40
