Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
JESSICA L4,10,10,0,38,28,2
Hong Kong Cricket Club L4,11,10,1,35,25,8
Hong Kong Football Club JSA,10,6,4,25,20,10
Hong Kong Football Club L4,10,4,6,17,13,17
JESSICA Smashin' Mochi,10,3,7,14,11,19
Electrify Squash Ladies,11,1,10,7,6,27
i-Mask Advance Squash Club L4,10,2,8,6,5,25
