Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
JESSICA L3,12,6,6,27,21,15
Hong Kong Cricket Club Rockettes,12,6,6,26,20,16
i-Mask Advance Squash Club L3,12,6,6,24,18,18
Hong Kong Football Club L3A,12,6,6,22,16,20
Hong Kong Football Club L3B,11,6,5,21,15,18
Hong Kong Football Club L3C,11,5,6,20,15,18
