Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,12,11,1,58,47,13
Kowloon Cricket Club 14,12,9,3,48,40,20
North District Sports Association 3,12,7,5,40,33,27
Hong Kong Football Club 14A,12,7,5,38,31,29
Electrify Squash Div 14,12,4,8,31,27,33
Hong Kong Football Club 14B,12,4,8,29,28,32
8 Virtues + 1,11,5,6,19,19,36
X-Alpha 6,11,0,11,6,10,45
