Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Sha Tin 5,11,11,0,51,40,15
Kinetic 3,11,9,2,41,32,23
The Squash Club 3,11,6,5,36,30,25
BOSS,10,6,4,34,28,22
Tuen Mun Squash Club,11,6,5,34,28,27
Star River 1,12,5,7,34,29,31
HKCC Tuesday Night Rockers,11,5,6,33,28,27
Global Squash 2,11,5,6,32,27,28
i-Mask Advance Squash Club 4,11,4,7,28,24,31
7NT,10,2,8,22,20,30
Invader Squash,11,1,10,15,14,41
