Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 3,10,8,2,44,37,13
UST,11,7,4,38,31,24
Hong Kong Football Club 7A,10,5,5,29,24,26
The Best Group 1,10,4,6,26,22,28
Hong Kong Cricket Club 5,9,4,5,25,21,24
Kinetic 1,9,2,7,22,20,25
Vitality Squash 1,9,4,5,19,15,30
