Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
North District Sports Association 1,12,11,1,54,43,17
Alpha CUHK,11,9,2,51,42,13
Winter Warriors,12,8,4,51,43,17
South China Athletic Association,11,9,2,47,38,17
Hong Kong Football Club 12A,11,9,2,43,34,21
Sea Bear,12,6,6,40,34,26
Star River 2,12,4,8,25,21,39
Hong Kong Racketlon Assoication 2,12,4,8,25,21,39
ZOMA,11,3,8,25,22,33
Hong Kong Football Club 12B,12,3,9,22,20,40
CSD Squash Team,11,2,9,18,17,38
Latecomers,11,1,10,11,10,45
