Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
The Hong Kong Jockey Club Div 10,11,10,1,55,45,10
RELAY 1,11,7,4,39,32,23
Banbil,10,6,4,37,31,19
United Services Recreation Club 3,10,7,3,36,29,21
Bravo D10,10,3,7,21,18,32
Sha Tin 4,10,2,8,20,18,32
Craigengower Cricket Club,10,1,9,8,7,43
