Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club L2,12,11,1,48,37,11
Hong Kong Football Club L2B,12,11,1,45,34,14
JESSICA L2,12,7,5,41,34,14
Hong Kong Football Club L2A,12,2,10,21,19,29
Hong Kong Cricket Club L2,12,3,9,14,11,37
Hong Kong Football Club L2C,12,2,10,9,9,39
