Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
United Services Recreation Club M4,47.05882352941176,35.294117647058826,64.70588235294117,100.0,88.23529411764706,67.05882352941177,85
Hong Kong Football Club M4A,94.11764705882352,70.58823529411765,76.47058823529412,47.05882352941176,47.05882352941176,67.05882352941175,85
SKCSC,58.82352941176471,58.82352941176471,76.47058823529412,70.58823529411765,64.70588235294117,65.88235294117648,85
Hong Kong Football Club M4B,82.35294117647058,52.94117647058824,58.82352941176471,47.05882352941176,35.294117647058826,55.294117647058826,85
WAKO,23.52941176470588,76.47058823529412,47.05882352941176,35.294117647058826,41.17647058823529,44.70588235294118,85
Royal Hong Kong Yacht Club M4,17.647058823529413,35.294117647058826,41.17647058823529,47.05882352941176,62.5,40.73529411764706,84
Bolton,29.411764705882355,41.17647058823529,35.294117647058826,23.52941176470588,20.0,29.88235294117647,83
Hong Kong Club Blue,47.05882352941176,29.411764705882355,0.0,29.411764705882355,37.5,28.676470588235293,84
