Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
TNG 1,85.71428571428571,78.57142857142857,57.14285714285714,69.23076923076923,91.66666666666666,76.46520146520145,67
TNG 2,68.75,87.5,78.57142857142857,64.28571428571429,40.0,67.82142857142857,70
Royal Hong Kong Yacht Club Div 13,56.25,56.25,60.0,60.0,78.57142857142857,62.21428571428571,76
Greenfield,29.411764705882355,62.5,80.0,64.28571428571429,61.53846153846154,59.54718810601164,75
Arctic Circle,80.0,46.666666666666664,35.714285714285715,35.714285714285715,71.42857142857143,53.904761904761905,72
North District Sports Association 2,23.52941176470588,52.94117647058824,41.17647058823529,70.58823529411765,64.28571428571429,50.50420168067227,82
Vitality Squash 3,20.0,21.428571428571427,57.14285714285714,63.63636363636363,83.33333333333334,49.10822510822511,60
Squashathon PLZ,58.82352941176471,70.58823529411765,47.05882352941176,40.0,26.666666666666668,48.62745098039216,81
Bravo D13,93.75,43.75,21.428571428571427,15.384615384615385,11.11111111111111,37.084859584859586,68
M&M Squash,50.0,20.0,26.666666666666668,40.0,40.0,35.333333333333336,76
Physical Chess 4,12.5,33.33333333333333,64.28571428571429,40.0,25.0,35.023809523809526,63
Star River 3,29.411764705882355,23.52941176470588,35.294117647058826,35.294117647058826,12.5,27.205882352941178,84
