Home Team,Away Team,Venue,Match Week,Date
NEXUS 3,X-Alpha 4,Cornwall Street Squash Centre,17,2025-03-07
Happy Squash 3,Dynamos Squash,Wai Tsuen Sports Centre,17,2025-03-07
LONGVIEW,Vitality Squash 2,Kwun Chung Sports Centre,17,2025-03-07
Fusion Squash Club 1,MERCURY,HK Squash Centre,17,2025-03-07
