Team,Most Games,Most Wins,Highest Win Percentage
Electrify Squash Div 15,Chou Kowk Wai (21),Chou Kowk Wai (21),"Chou Kowk Wai, Cheung Chak Hang, Chan Tsz Hin Benjamin, Lum Suet Man Belinda (100.0%)"
Fusion Squash Club 3,Wang Alden (16),Lee Tin Yau (7),Lee Tin Yau (70.0%)
RELAY 2,"Cheng Tsz Long, Tse Sheung Wa (16)",Chung Yui On Jake (13),Chung Yui On Jake (86.7%)
Serve - Ivors,Sra Jai Singh (10),"Finn Christopher, Sra Jai Singh (5)",Finn Christopher (100.0%)
Squash-On,Chan Lut Yin Marcus (21),Chan Lut Yin Marcus (18),Chan Lut Yin Marcus (85.7%)
Squashathon MeGa,"Tsang Ka Lei Carrie, Leung Cheuk Hin, Fung Kwun Shing, Chun Yuen Man (11)",Leung Cheuk Hin (10),Leung Cheuk Hin (90.9%)
TNG 3,Chung King Lok Jacob (13),Chung King Lok Jacob (9),Chan Lok Man (72.7%)
i-Mask Advance Squash Club 6,Chu Nathan Yian Zhe (16),"Chen Zihao Jayden, Au Pak Yin, Lam Tsz Wang (6)","Chen Zihao Jayden, Au Pak Yin (54.5%)"
