Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Electrify Squash Div 15,2,2,0,10,8,2,0,0,0,0
Fusion Squash Club 3,2,1,1,7,6,4,0,1,0,0
RELAY 2,2,1,1,6,5,5,0,1,0,0
Squashathon MeGa,2,1,1,6,5,5,0,0,0,0
TNG 3,2,1,1,6,5,5,1,0,0,0
Serve - Ivors,2,1,1,5,4,6,2,0,0,0
Squash-On,2,1,1,4,3,7,0,0,0,0
i-Mask Advance Squash Club 6,2,0,2,4,4,6,0,1,0,0
