Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M2A,2,1,1,5,4,4,0,0,0,0
Hong Kong Football Club M2B,1,1,0,4,3,1,0,0,0,0
Ladies Recreation Club M2B,1,1,0,4,3,1,0,0,0,0
Hong Kong Cricket Club M2A,1,1,0,3,2,2,0,0,0,0
Hong Kong Cricket Club M2B,1,0,1,2,2,2,0,0,0,0
Ladies Recreation Club M2A,2,0,2,2,2,6,0,0,0,0
