Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M1A,2,2,0,6,4,2,0,0,0,0
Hong Kong Football Club M1B,2,1,1,5,4,2,0,0,0,0
Hong Kong Cricket Club M1B,1,1,0,3,2,1,0,0,0,0
Hong Kong Cricket Club M1A,2,0,2,1,1,5,0,0,0,0
Ladies Recreation Club M1,1,0,1,1,1,2,0,0,0,0
