Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Royal Hong Kong Yacht Club Div 12,30.0,32.85714285714286,8.57142857142857,-1.4285714285714306,0.0,14.0
Global Squash 2,-6.666666666666657,4.444444444444443,4.444444444444443,55.55555555555556,4.444444444444443,12.444444444444443
Sha Tin 5,12.5,12.5,-7.142857142857139,21.42857142857143,16.666666666666657,11.190476190476197
Star River 1,16.07142857142857,-23.214285714285708,50.0,19.04761904761905,-20.0,8.38095238095238
Winter Warriors,37.5,12.5,-25.0,37.5,-21.42857142857143,8.214285714285708
CSD Squash Team,0.0,42.857142857142854,-20.0,0.0,0.0,4.571428571428573
SKCSC Div 12,-3.5714285714285694,7.142857142857146,-19.64285714285714,11.904761904761905,0.0,-0.8333333333333357
Hong Kong Football Club 12B,0.0,0.0,-11.111111111111114,-3.5714285714285694,-12.5,-5.43650793650794
Hong Kong Football Club 12A,11.11111111111111,-27.77777777777778,37.5,-28.571428571428577,-31.42857142857143,-7.833333333333339
Latecomers,-25.0,-12.5,-12.5,0.0,0.0,-10.0
Physical Chess 4,-27.777777777777786,-28.57142857142857,-46.03174603174603,-25.0,-8.333333333333343,-27.14285714285714
