Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Physical Chess 5,0.0,0.0,33.33333333333334,16.666666666666686,50.000000000000014,20.000000000000014
TKO Junior 1,4.166666666666657,-29.16666666666667,20.833333333333343,38.09523809523809,33.333333333333336,13.452380952380956
The Squash Club 4,0.0,7.5,5.714285714285708,-16.666666666666657,54.76190476190477,10.261904761904773
Fusion Squash Club 4,10.0,10.0,-4.285714285714285,0.0,25.0,8.142857142857142
Ladies Recreation Club Div 14,-4.040404040404038,12.121212121212125,22.5,-1.3888888888888893,0.0,5.838383838383837
8 Virtues + 1,-5.555555555555557,-22.22222222222223,22.22222222222222,12.5,16.666666666666657,4.722222222222214
Royal Hong Kong Yacht Club Div 14,-23.232323232323246,-12.121212121212118,22.222222222222214,3.4090909090909065,-3.333333333333343,-2.6111111111111143
Squash-On,12.5,-25.0,23.214285714285715,-7.142857142857146,-16.666666666666664,-2.6190476190476204
TNG 3,4.166666666666657,-9.523809523809526,21.42857142857143,-66.66666666666669,26.666666666666657,-4.785714285714299
RELAY 2,0.0,-22.222222222222218,11.111111111111107,-21.42857142857143,-26.666666666666657,-11.841269841269835
North District Sports Association 2,-21.42857142857143,42.85714285714286,-42.857142857142854,-21.42857142857143,-16.666666666666657,-11.904761904761905
Hong Kong Football Club 14,-11.1111111111111,-27.77777777777778,-11.1111111111111,-55.0,10.714285714285708,-18.857142857142847
