Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Cricket Club D7B,9.722222222222221,43.05555555555556,41.66666666666666,-18.055555555555557,25.0,20.27777777777777
i-Mask Advance Squash Club 1,0.0,3.333333333333343,43.33333333333334,-10.0,26.666666666666657,12.666666666666671
Kinetic 1,-22.22222222222222,33.33333333333333,11.11111111111111,-33.33333333333333,58.92857142857143,9.563492063492067
Thunder 1,33.33333333333333,16.666666666666657,-16.66666666666667,-33.333333333333336,33.33333333333333,6.666666666666664
Hong Kong Cricket Club D7A,-25.0,5.555555555555557,4.166666666666671,25.0,23.333333333333336,6.611111111111114
Hong Kong Football Club 7A,66.66666666666666,11.111111111111107,-11.111111111111128,0.0,-37.5,5.8333333333333215
Xavier,-6.666666666666657,30.0,10.0,-20.0,0.0,2.6666666666666714
Physical Chess 2,13.333333333333343,30.0,-23.333333333333343,13.333333333333343,-41.66666666666666,-1.6666666666666572
Hong Kong Football Club 7B,-11.1111111111111,0.0,-22.22222222222223,0.0,12.5,-4.166666666666657
UST,33.33333333333334,-33.33333333333334,-33.33333333333333,-30.0,20.0,-8.666666666666664
Social Squash Team,8.333333333333329,9.722222222222221,-38.888888888888886,0.0,-42.85714285714286,-12.738095238095244
