Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club L1,0.0,75.0,25.0,33.333333333333336
JESSICA L1,0.0,50.0,50.0,33.333333333333336
Kowloon Cricket Club L1B,-33.33333333333333,66.66666666666666,0.0,11.111111111111107
Kowloon Cricket Club L1A,0.0,33.33333333333334,0.0,11.1111111111111
Hong Kong Cricket Club L1,-25.0,50.0,0.0,8.333333333333332
