Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Electrify Squash Div 6,0.0,-41.66666666666667,0.0,50.0,100.0,21.666666666666668
Hong Kong Football Club 6B,41.66666666666666,-41.66666666666667,75.0,16.666666666666657,8.333333333333329,19.999999999999986
Hong Kong Football Club 6C,6.666666666666657,13.333333333333329,26.666666666666657,-6.666666666666671,10.0,9.999999999999986
Kowloon Cricket Club 6A,0.0,-25.0,0.0,0.0,50.0,5.0
X-Alpha 3,41.66666666666667,0.0,-25.0,-41.66666666666666,50.0,5.0
Global Squash 1,20.0,-40.0,30.0,-30.0,40.0,4.0
Hong Kong Football Club 6A,-66.66666666666667,-25.0,25.0,50.0,25.0,1.6666666666666572
Fusion Squash Club 1,-66.66666666666667,0.0,33.33333333333334,66.66666666666667,-33.33333333333333,0.0
Hong Kong Cricket Club D6,33.33333333333333,0.0,-66.66666666666666,16.666666666666657,0.0,-3.3333333333333357
Uncles,-35.0,-15.0,15.0,-35.0,35.0,-7.0
Kowloon Cricket Club 6B,-50.0,-25.0,0.0,0.0,8.333333333333343,-13.333333333333329
Ladies Recreation Club Div 6,42.857142857142854,-28.57142857142857,-33.333333333333336,0.0,-60.0,-15.80952380952381
