Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Smart Squash 2,33.33333333333333,33.33333333333333,50.0,100.0,100.0,63.33333333333333
NEXUS 3,0.0,0.0,50.0,100.0,100.0,50.0
i-Mask Advance Squash Club 6,50.0,50.0,0.0,100.0,50.0,50.0
i-Mask Advance Squash Club 7,-33.33333333333333,-66.66666666666666,0.0,0.0,100.0,0.0
Bravo D13,33.33333333333334,-16.666666666666657,-66.66666666666666,0.0,0.0,-9.999999999999993
Smart Squash 3,50.0,0.0,-100.0,0.0,-100.0,-30.0
JSA 1,16.666666666666657,-100.0,0.0,-100.0,0.0,-36.66666666666667
HKIS Div 13,-33.33333333333333,-100.0,-100.0,0.0,0.0,-46.666666666666664
Vitality Squash 2,-66.66666666666667,-66.66666666666667,-50.0,-100.0,0.0,-56.66666666666667
