Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Football Club L3A,0.0,100.0,50.0,0.0,37.5
Hong Kong Cricket Club L3,-16.666666666666657,16.66666666666667,16.66666666666667,0.0,4.166666666666671
JESSICA L3,-50.0,25.0,-25.0,25.0,-6.25
Hong Kong Football Club L3C,-50.0,0.0,50.0,-50.0,-12.5
Hong Kong Football Club L3B,-100.0,-50.0,-50.0,0.0,-50.0
