Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Football Club 6B,0.0,0.0,100.0,100.0,100.0,60.0
Kowloon Cricket Club 6A,0.0,0.0,0.0,50.0,50.0,20.0
Hong Kong Football Club 6C,0.0,50.0,50.0,0.0,-50.0,10.0
Global Squash 1,33.33333333333333,-33.33333333333334,100.0,-66.66666666666667,0.0,6.666666666666664
Kowloon Cricket Club 6B,0.0,0.0,0.0,0.0,0.0,0.0
Electrify Squash Div 6,0.0,-50.0,-50.0,0.0,100.0,0.0
Fusion Squash Club 1,-100.0,-33.33333333333333,33.33333333333334,66.66666666666667,-33.33333333333333,-13.333333333333329
Hong Kong Football Club 6A,-100.0,0.0,0.0,0.0,0.0,-20.0
Uncles,-66.66666666666667,16.666666666666657,33.33333333333333,-66.66666666666667,-16.66666666666667,-20.000000000000014
Hong Kong Cricket Club D6,0.0,0.0,-75.0,-50.0,-75.0,-40.0
