Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
TNG 3,100.0,100.0,100.0,0.0,100.0,80.0
TKO Junior 1,50.0,50.0,100.0,50.0,100.0,70.0
Squash-On,66.66666666666666,100.0,33.33333333333333,66.66666666666666,0.0,53.33333333333333
Ladies Recreation Club Div 14,100.0,100.0,0.0,50.0,0.0,50.0
Physical Chess 5,0.0,0.0,100.0,0.0,100.0,40.0
Fusion Squash Club 4,100.0,0.0,100.0,0.0,0.0,40.0
Royal Hong Kong Yacht Club Div 14,50.0,50.0,0.0,50.0,0.0,30.0
The Squash Club 4,0.0,50.0,50.0,0.0,0.0,20.0
8 Virtues + 1,50.0,-50.0,0.0,50.0,-100.0,-10.0
RELAY 2,-33.33333333333333,-66.66666666666666,0.0,33.33333333333334,-33.33333333333333,-19.999999999999986
North District Sports Association 2,0.0,0.0,-100.0,100.0,-100.0,-20.0
Hong Kong Football Club 14,-33.33333333333334,0.0,-33.33333333333334,-100.0,-50.0,-43.333333333333336
