Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Cricket Club 2,0.0,14.285714285714285,0.0,28.57142857142857,10.714285714285722
Kowloon Cricket Club 2,-1.7857142857142918,-1.7857142857142918,10.714285714285708,0.0,1.7857142857142776
Young Player 2,-33.33333333333333,0.0,-19.047619047619044,49.99999999999999,-0.5952380952380949
Hong Kong Football Club 2A,-50.0,-5.0,-5.0,30.0,-7.5
Hong Kong Football Club 2B,-23.333333333333336,-10.0,6.666666666666657,-13.333333333333343,-10.000000000000007
