Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
TNG 2,40.0,0.0,0.0,-16.66666666666667,100.0,24.666666666666657
Physical Chess 4,33.33333333333333,-60.0,-30.0,50.0,66.66666666666667,12.0
TNG 1,0.0,-100.0,66.66666666666667,33.33333333333334,33.33333333333334,6.666666666666671
Arctic Circle,0.0,-25.0,16.66666666666667,26.66666666666667,13.333333333333343,6.33333333333335
Royal Hong Kong Yacht Club Div 13,-1.5873015873015817,-1.5873015873015817,-21.42857142857143,32.142857142857146,14.285714285714278,4.365079365079367
Squashathon PLZ,80.0,-50.0,-10.0,0.0,0.0,4.0
M&M Squash,-11.42857142857143,-5.714285714285715,8.57142857142857,2.857142857142854,22.857142857142854,3.428571428571427
North District Sports Association 2,8.57142857142857,-17.142857142857146,-11.42857142857143,5.714285714285708,15.0,0.1428571428571317
Star River 3,66.66666666666666,16.666666666666664,-83.33333333333334,0.0,0.0,0.0
Bravo D13,0.0,6.666666666666671,-33.33333333333333,-33.33333333333333,33.33333333333333,-5.3333333333333215
Vitality Squash 3,11.904761904761905,-2.3809523809523796,0.0,-46.66666666666667,0.0,-7.4285714285714235
Greenfield,-57.14285714285714,-33.33333333333334,-16.666666666666686,-13.333333333333343,-16.66666666666667,-27.428571428571438
