Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
The Squash Club 1,0.0,0.0,33.33333333333333,33.33333333333333,66.66666666666666,26.66666666666666
Squashathon,-3.5714285714285694,17.85714285714286,10.714285714285715,25.0,49.99999999999999,20.0
Hong Kong Football Club 5A,37.5,-12.5,25.0,12.5,33.33333333333334,19.16666666666667
Uncle,15.0,-10.0,30.0,40.0,20.0,19.0
i-Mask Advance Squash Club 1,0.0,-20.0,33.33333333333333,-50.0,100.0,12.666666666666664
Physical Chess 1,41.66666666666667,-16.666666666666657,-33.33333333333333,0.0,66.66666666666667,11.666666666666671
Hong Kong Racketlon Association 1,-8.333333333333336,41.66666666666666,-33.333333333333336,41.66666666666666,16.666666666666657,11.666666666666657
X-Alpha 2,0.0,25.0,0.0,25.0,-8.333333333333343,8.333333333333329
Happy Squash 2,-27.777777777777786,4.166666666666671,-5.357142857142861,44.64285714285714,17.142857142857146,6.563492063492056
Hong Kong Football Club 5B,0.0,-62.5,-16.666666666666657,2.5,71.42857142857143,-1.0476190476190368
