Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Cricket Club 2,Wong Jessica Po Sze (10),^ Ekanayake Yeshan (5),^ Ekanayake Yeshan (100.0%)
Hong Kong Football Club 6A,^ Rhodes Thomas (11),Macresy Raphael (7),Macresy Raphael (87.5%)
Hong Kong Football Club 6B,^ Chou Pak Lam Wilson (11),^ Khanna Bharat (9),^ Khanna Bharat (90.0%)
Howards Folly Wine LRC Div 6,Leung Chi On (11),Leung Chi On (5),Leung Chi On (45.5%)
Squashathon,"Ng Tsz Chun, Leung Sum Nam, Wong Tin Long (9)",Ng Tsz Chun (5),Tang Hoo Lang (57.1%)
i-Mask Advance Squash Club 1,"Chan Terence Yiu Ki, Lee Ka Fai Peterson (10)",Chan Terence Yiu Ki (9),Chan Terence Yiu Ki (90.0%)
