Team Name,Home,Average Home Score,Average Away Score,Difference
SKCSC,Cornwall Street (CSPSC),3.1666666666666665,2.0,1.1666666666666665
Hong Kong Cricket Club Junior 1,Hong Kong Cricket Club (HKCC),0.875,0.5714285714285714,0.3035714285714286
Friend Club 6,Cornwall Street (CSPSC),1.3333333333333333,1.1666666666666667,0.16666666666666652
Kinetic 4,Tsing Yi (TYSC),2.5,2.4285714285714284,0.07142857142857162
DR. SQUASH 1,HK Squash Centre (HKSC),2.5714285714285716,2.6,-0.02857142857142847
Spirit 3,HK Squash Centre (HKSC),4.571428571428571,4.714285714285714,-0.14285714285714324
The Zero Squash Club 3,Cornwall Street (CSPSC),2.2,2.5,-0.2999999999999998
i-MASK Advance Squash Club 8,Cornwall Street (CSPSC),2.5,3.0,-0.5
GS 2,Cornwall Street (CSPSC),2.5,3.3333333333333335,-0.8333333333333335
