Team Name,Home,Average Home Score,Average Away Score,Difference
Sovereign Group LRC M3,Ladies Recreation Club (LRC),3.5555555555555554,3.111111111111111,0.4444444444444442
Hong Kong Football Club M3B,Hong Kong Football Club (HKFC),2.4285714285714284,2.0,0.4285714285714284
The Hong Kong Jockey Club,HKJC Sha Tin Club House (HKJC),2.6666666666666665,2.3333333333333335,0.33333333333333304
Hong Kong Cricket Club M3,Hong Kong Cricket Club (HKCC),2.888888888888889,2.6666666666666665,0.22222222222222232
USRC M3,United Services Recreation Club (USRC),2.888888888888889,2.7777777777777777,0.11111111111111116
JAWS Master,Masters - HK Squash Centre (M - HKSC),1.6666666666666667,1.6666666666666667,0.0
Hong Kong Football Club M3A,Hong Kong Football Club (HKFC),1.5,2.7142857142857144,-1.2142857142857144
