Team Name,Home,Average Home Score,Average Away Score,Difference
Clearwater Bay,Clear Water Bay Club (CWBC),1.875,0.75,1.125
Hong Kong Football Club M1B,Hong Kong Football Club (HKFC),1.3333333333333333,1.1666666666666667,0.16666666666666652
Hong Kong Cricket Club M1,Hong Kong Cricket Club (HKCC),3.25,3.25,0.0
Hong Kong Football Club M1A,Hong Kong Football Club (HKFC),1.3333333333333333,1.6666666666666667,-0.3333333333333335
HK Club Gold,HK CLUB,2.125,2.625,-0.5
