Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club L2,13,12,1,52,40,12
Hong Kong Football Club L2B,13,11,2,46,35,17
JESSICA L2,13,7,6,43,36,16
Hong Kong Football Club L2A,13,3,10,25,22,30
Hong Kong Cricket Club L2,13,3,10,15,12,40
Hong Kong Football Club L2C,13,3,10,12,11,41
