Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 2,11,10,1,48,38,6
Hong Kong Football Club 2A,10,8,2,34,26,14
Hong Kong Football Club 2B,11,6,5,28,22,22
Hong Kong Cricket Club 2,10,2,8,14,12,28
Young Player 2,10,0,10,6,6,34
