Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Sha Tin 5,12,12,0,56,44,16
Kinetic 3,11,9,2,41,32,23
The Squash Club 3,12,7,5,40,33,27
Global Squash 2,12,6,6,37,31,29
HKCC Tuesday Night Rockers,12,6,6,37,31,29
BOSS,11,6,5,36,30,25
Tuen Mun Squash Club,12,6,6,35,29,31
Star River 1,13,5,8,35,30,35
i-Mask Advance Squash Club 4,11,4,7,28,24,31
7NT,10,2,8,22,20,30
Invader Squash,12,1,11,17,16,44
