Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Royal Hong Kong Yacht Club Div 15,11,9,2,48,39,16
Squashathon One,11,8,3,43,35,20
Physical Chess 5,11,7,4,37,30,25
Hong Kong Cricket Club 8,12,3,9,30,27,33
HKIS Div 15,11,5,6,28,23,32
United Services Recreation Club 4,11,5,6,28,25,30
Sha Tin 7,11,2,9,18,16,39
