Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
United Services Recreation Club M3,13,12,1,66,54,11
Hong Kong Football Club M3A,13,11,2,59,48,17
Royal Hong Kong Yacht Club M3,13,9,4,55,46,19
Hong Kong Football Club M3B,13,7,6,42,35,30
Old Squash Fellows,13,7,6,39,32,33
Hong Kong Cricket Club M3,13,3,10,19,16,49
Kowloon Cricket Club M3,13,2,11,17,15,50
Titlows Squash Team,13,1,12,15,14,51
