Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
SKCSC,13,10,3,52,42,23
United Services Recreation Club M4,12,9,3,49,40,20
Hong Kong Football Club M4A,13,8,5,49,41,24
Hong Kong Football Club M4B,13,7,6,42,35,30
WAKO,12,6,6,35,29,31
Royal Hong Kong Yacht Club M4,12,6,6,34,28,32
Hong Kong Club Blue,12,3,9,25,22,38
Bolton,13,1,12,14,13,52
