Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Happy Squash 1,v,NEXUS 1,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-1,0-3,1-3,3-0)",1,08/10/2024
TNGX,v,Young Player 3,Cornwall Street Squash Centre,19:00,"1-4(1-3,1-3,3-1,0-3,1-3)",1,08/10/2024
Hong Kong Football Club 3A,v,Hong Kong Football Club 3B,Hong Kong Football Club,19:00,"4-1(3-2,1-3,3-2,3-0,3-0)",1,08/10/2024
Kowloon Cricket Club 3A,v,Kowloon Cricket Club 3B,Kowloon Cricket Club,19:00,"2-3(2-3,2-3,2-3,3-0,3-1)",1,08/10/2024
Sha Tin 1,v,[BYE],,,,1,08/10/2024
Kowloon Cricket Club 3B,v,TNGX,Kowloon Cricket Club,19:00,"4-1(3-2,3-0,0-3,3-0,3-0)",2,15/10/2024
Hong Kong Football Club 3B,v,Kowloon Cricket Club 3A,Hong Kong Football Club,19:00,"1-4(0-3,0-3,1-3,0-3,3-1)",2,15/10/2024
NEXUS 1,v,Hong Kong Football Club 3A,Cornwall Street Squash Centre,19:00,"2-3(3-1,0-3,3-1,1-3,0-3)",2,15/10/2024
Sha Tin 1,v,Happy Squash 1,Cornwall Street Squash Centre,19:00,"2-3(0-3,0-3,3-0,3-0,0-3)",2,15/10/2024
Young Player 3,v,[BYE],,,,2,15/10/2024
Hong Kong Football Club 3A,v,Sha Tin 1,Hong Kong Football Club,19:00,"5-0(3-0,3-0,3-2,3-0,3-0)",3,22/10/2024
NEXUS 1,v,Kowloon Cricket Club 3A,Cornwall Street Squash Centre,19:00,"1-4(3-2,0-3,0-3,2-3,0-3)",3,22/10/2024
TNGX,v,Hong Kong Football Club 3B,Cornwall Street Squash Centre,19:00,"4-1(3-1,1-3,3-0,CR,CR)",3,22/10/2024
Young Player 3,v,Kowloon Cricket Club 3B,HK Squash Centre,19:00,"4-1(3-2,3-1,1-3,3-1,CR)",3,22/10/2024
Happy Squash 1,v,[BYE],,,,3,22/10/2024
Young Player 3,v,Hong Kong Football Club 3B,HK Squash Centre,19:00,"4-1(3-0,3-1,3-0,3-2,2-3)",4,29/10/2024
NEXUS 1,v,TNGX,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-2,1-3,3-2,1-3)",4,29/10/2024
Kowloon Cricket Club 3A,v,Sha Tin 1,Kowloon Cricket Club,19:00,"5-0(3-1,3-1,3-1,3-0,3-2)",4,29/10/2024
Hong Kong Football Club 3A,v,Happy Squash 1,Hong Kong Football Club,19:00,"3-2(1-3,3-0,3-1,3-0,0-3)",4,29/10/2024
Kowloon Cricket Club 3B,v,[BYE],,,,4,29/10/2024
Happy Squash 1,v,Kowloon Cricket Club 3A,Cornwall Street Squash Centre,19:00,"2-3(1-3,3-0,0-3,0-3,WO)",5,05/11/2024
TNGX,v,Sha Tin 1,Cornwall Street Squash Centre,19:00,"3-2(0-3,0-3,3-0,3-0,3-0)",5,05/11/2024
Young Player 3,v,NEXUS 1,HK Squash Centre,19:00,"4-1(3-2,3-0,1-3,3-0,3-0)",5,05/11/2024
Kowloon Cricket Club 3B,v,Hong Kong Football Club 3B,Kowloon Cricket Club,19:00,"4-1(3-0,3-1,3-1,1-3,3-0)",5,05/11/2024
Hong Kong Football Club 3A,v,[BYE],,,,5,05/11/2024
NEXUS 1,v,Kowloon Cricket Club 3B,Cornwall Street Squash Centre,19:00,"1-4(3-0,0-3,1-3,0-3,0-3)",6,12/11/2024
Sha Tin 1,v,Young Player 3,Cornwall Street Squash Centre,19:00,"0-5(1-3,1-3,0-3,0-3,1-3)",6,12/11/2024
Happy Squash 1,v,TNGX,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-0,1-3,0-3,3-0)",6,12/11/2024
Kowloon Cricket Club 3A,v,Hong Kong Football Club 3A,Kowloon Cricket Club,19:00,"2-3(2-3,2-3,3-1,1-3,3-0)",6,12/11/2024
Hong Kong Football Club 3B,v,[BYE],,,,6,12/11/2024
TNGX,v,Hong Kong Football Club 3A,Cornwall Street Squash Centre,19:00,"1-4(3-0,2-3,0-3,2-3,0-3)",7,19/11/2024
