Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Sha Tin 3,14,12,2,64,52,18,0,0,0,1
i-Mask Advance Squash Club 2,13,11,2,57,46,19,1,1,0,0
Squashathon Zero,13,9,4,52,43,22,0,1,0,0
Physical Chess 3,14,8,6,47,39,31,2,1,0,0
TOMCAT,14,4,10,31,27,43,2,1,0,0
Kinetic 2,14,4,10,31,27,43,1,8,0,0
LONGVIEW,14,0,14,5,6,64,6,0,1,0
