Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club L2B,16,15,1,68,53,11,0,20,0,0
Kowloon Cricket Club L2B,16,14,2,63,49,16,2,18,0,0
Hong Kong Football Club L2A,16,7,9,41,34,30,2,18,0,0
Hong Kong Cricket Club L2,16,6,10,38,32,32,0,21,0,0
Kowloon Cricket Club L2A,16,6,10,31,25,40,21,12,0,0
JESSICA L2 [withdrawal],16,0,16,0,0,64,64,0,0,0
