Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Happy Squash 4,15,12,3,61,49,26,2,12,0,0
Electrify Squash Div 13,15,10,5,58,48,27,0,12,0,0
Kowloon Cricket Club 13,14,10,4,51,41,29,4,2,0,0
Squashathon One,14,7,7,47,40,30,0,8,0,1
Hong Kong Football Club 13,14,7,7,45,38,32,30,3,0,0
TNG 2,13,6,7,35,30,35,10,6,0,0
Fusion Squash Club 3,14,4,10,33,29,41,6,2,0,0
Yuen Long District Sports Association Limited,14,5,9,28,24,46,5,12,1,0
Kinetic 4,13,2,11,18,16,49,7,7,0,0
