Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8
Dynamos Squash,21,19.87118711871187,1.1288128812881288,106.47414741474148,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fusion Squash Club 1,21,13.866786678667866,7.133213321332133,73.47194719471948,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
X-Alpha 4,21,11.629162916291628,9.370837083708372,65.47404740474047,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
NEXUS 3,21,8.781978197819782,12.218021802180218,58.044004400440045,78.1978197819782,0.0,0.0,0.0,78.1978197819782,21.222122212221223,0.58005800580058,0.0,0.0
Happy Squash 3,21,10.218021802180218,10.781978197819782,56.955995599559955,21.802180218021803,0.0,0.0,0.0,21.802180218021803,78.08780878087809,0.11001100110011,0.0,0.0
Vitality Squash 2,21,8.370837083708372,12.629162916291628,52.525952595259525,0.0,0.0,0.0,0.0,0.0,0.6900690069006901,99.3099309930993,0.0,0.0
MERCURY,21,7.128812881288129,13.871187118711871,45.52585258525853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
LONGVIEW,21,4.133213321332133,16.866786678667868,39.52805280528053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
