Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7
JESSICA L4,18,15.787278727872787,2.212721272127213,61.9028902890289,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong Cricket Club L4,18,16.0,2.0,56.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Hong Kong Football Club JSA,18,12.915791579157915,5.084208420842084,52.35483548354836,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
Hong Kong Football Club L4,18,6.2127212721272125,11.787278727872787,28.097109710971097,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
JESSICA Smashin' Mochi,18,4.577857785778578,13.422142214221422,20.229422942294228,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Electrify Squash Ladies,18,3.422142214221422,14.577857785778578,14.77057705770577,0.0,0.0,0.0,0.0,0.0,0.0,60.966096609660966,39.033903390339034
i-Mask Advance Squash Club L4,18,4.084208420842084,13.915791579157915,13.645164516451645,0.0,0.0,0.0,0.0,0.0,0.0,39.033903390339034,60.966096609660966
