Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Physical Chess 2,62.5,87.5,100.0,62.5,66.66666666666666,75.83333333333333,38
Hong Kong Football Club 7B,50.0,75.0,75.0,75.0,42.857142857142854,63.57142857142857,39
Hong Kong Football Club 7A,62.5,37.5,75.0,62.5,71.42857142857143,61.78571428571429,39
Hong Kong Cricket Club D7A,62.5,37.5,62.5,62.5,20.0,49.0,37
UST,62.5,87.5,37.5,12.5,33.33333333333333,46.666666666666664,38
Thunder 1,50.0,62.5,62.5,50.0,0.0,45.0,37
Xavier,87.5,25.0,37.5,62.5,0.0,42.5,33
Hong Kong Cricket Club D7B,0.0,37.5,50.0,50.0,71.42857142857143,41.78571428571429,39
Social Squash Team,25.0,12.5,37.5,62.5,71.42857142857143,41.78571428571429,39
i-Mask Advance Squash Club 1,66.66666666666666,66.66666666666666,11.11111111111111,33.33333333333333,28.57142857142857,41.269841269841265,43
Kinetic 1,22.22222222222222,22.22222222222222,11.11111111111111,22.22222222222222,83.33333333333334,32.22222222222222,42
