Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 4,100.0,100.0,100.0,88.88888888888889,87.5,95.27777777777779,44
RELAY 1,87.5,87.5,87.5,75.0,37.5,75.0,40
Thunder 2,37.5,37.5,75.0,62.5,100.0,62.5,39
Hong Kong Cricket Club D10,75.0,62.5,62.5,25.0,57.14285714285714,56.42857142857142,39
Kwai Tsing District Squash Club,62.5,50.0,12.5,75.0,62.5,52.5,40
Banbil,50.0,25.0,62.5,62.5,57.14285714285714,51.42857142857142,39
United Services Recreation Club 3,55.55555555555556,33.33333333333333,44.44444444444444,55.55555555555556,44.44444444444444,46.666666666666664,45
Squashathon Advance,37.5,50.0,12.5,37.5,37.5,35.0,40
i-Mask Advance Squash Club 4,0.0,37.5,37.5,37.5,42.857142857142854,31.071428571428573,39
Mercury,12.5,62.5,37.5,12.5,25.0,30.0,40
Bravo D10,25.0,0.0,12.5,12.5,0.0,10.0,39
