Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 12,80.0,80.0,80.0,60.0,50.0,70.0,24
Star River 1,75.0,100.0,100.0,66.66666666666666,0.0,68.33333333333333,16
Sha Tin 5,25.0,75.0,25.0,75.0,100.0,60.0,19
Hong Kong Football Club 12A,0.0,33.33333333333333,100.0,100.0,50.0,56.666666666666664,12
Global Squash 2,0.0,100.0,0.0,100.0,0.0,40.0,5
Winter Warriors,100.0,25.0,25.0,50.0,0.0,40.0,20
CSD Squash Team,100.0,75.0,0.0,0.0,0.0,35.0,15
Physical Chess 4,25.0,33.33333333333333,33.33333333333333,0.0,50.0,28.333333333333332,14
Hong Kong Football Club 12B,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,0.0,26.666666666666664,15
Latecomers,50.0,0.0,0.0,0.0,0.0,10.0,16
SKCSC Div 12,0.0,0.0,0.0,0.0,25.0,5.0,20
