Team,Most Games,Most Wins,Highest Win Percentage
Electrify Squash Ladies, (nan), (nan), (nan%)
Hong Kong Cricket Club L4, (nan), (nan), (nan%)
Hong Kong Football Club JSA, (nan), (nan), (nan%)
Hong Kong Football Club L4, (nan), (nan), (nan%)
JESSICA L4, (nan), (nan), (nan%)
JESSICA Smashin' Mochi, (nan), (nan), (nan%)
i-Mask Advance Squash Club L4, (nan), (nan), (nan%)
