Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7
Royal Hong Kong Yacht Club Div 15,18,13.344672336168085,4.655327663831916,68.65832916458228,99.64982491245621,78.98949474737368,16.708354177088545,3.1515757878939468,0.80040020010005,0.2001000500250125,0.10005002501250625,0.05002501250625312
Squashathon One,18,10.902951475737868,7.0970485242621315,61.18309154577289,95.49774887443722,17.208604302151077,52.37618809404702,19.05952976488244,6.8534267133566775,3.1015507753876936,1.0505252626313157,0.3501750875437719
Physical Chess 5,18,9.475737868934466,8.524262131065534,53.93396698349174,72.136068034017,2.2511255627813904,14.157078539269635,31.265632816408207,24.462231115557778,15.257628814407203,8.854427213606805,3.7518759379689848
HKIS Div 15,18,8.718859429714858,9.281140570285142,52.12356178089045,58.67933966983492,1.0505252626313157,8.854427213606805,23.36168084042021,25.41270635317659,20.210105052526263,14.70735367683842,6.4032016008004
Sha Tin 7,18,7.899949974987494,10.100050025012507,48.89194597298649,35.01750875437719,0.3001500750375188,3.401700850425213,11.805902951475739,19.50975487743872,26.21310655327664,24.96248124062031,13.806903451725864
Hong Kong Cricket Club 8,18,6.351175587793897,11.648824412206103,48.59479739869935,31.515757878939468,0.2001000500250125,3.851925962981491,9.45472736368184,18.009004502251123,23.06153076538269,29.214607303651825,16.208104052026012
United Services Recreation Club 4,18,6.306653326663332,11.693346673336668,42.61430715357679,7.503751875937969,0.0,0.6503251625812907,1.900950475237619,4.9524762381190595,11.955977988994498,21.11055527763882,59.42971485742872
