Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10
Kowloon Cricket Club 6B,18,14.126126126126126,3.873873873873874,74.91091091091091,99.99999999999999,50.35035035035035,44.24424424424424,5.005005005005005,0.40040040040040037,0.0,0.0,0.0,0.0,0.0,0.0
United Services Recreation Club 2,18,13.966966966966968,4.033033033033033,74.4054054054054,99.8998998998999,48.44844844844845,44.14414414414414,6.506506506506507,0.8008008008008007,0.10010010010010009,0.0,0.0,0.0,0.0,0.0
Kowloon Cricket Club 6A,18,11.127127127127128,6.872872872872873,62.210210210210214,87.28728728728728,1.1011011011011012,8.708708708708707,55.35535535535535,22.12212212212212,8.508508508508509,3.4034034034034035,0.8008008008008007,0.0,0.0,0.0
Hong Kong Cricket Club 4,18,9.53953953953954,8.46046046046046,58.030030030030034,65.86586586586586,0.10010010010010009,2.3023023023023024,21.72172172172172,41.74174174174174,20.02002002002002,9.80980980980981,3.303303303303303,0.5005005005005005,0.40040040040040037,0.10010010010010009
Hong Kong Football Club 6B,18,9.115115115115115,8.884884884884885,53.27827827827828,27.92792792792793,0.0,0.5005005005005005,7.6076076076076085,19.81981981981982,32.232232232232235,26.126126126126124,9.30930930930931,2.6026026026026026,1.5015015015015014,0.3003003003003003
Hong Kong Football Club 6A,18,8.584584584584585,9.415415415415415,51.37537537537538,16.116116116116117,0.0,0.10010010010010009,3.6036036036036037,12.412412412412413,28.32832832832833,30.73073073073073,14.014014014014014,8.308308308308309,2.002002002002002,0.5005005005005005
Hong Kong Football Club 6C,18,5.834834834834835,12.165165165165165,43.7017017017017,0.8008008008008007,0.0,0.0,0.20020020020020018,0.6006006006006006,4.504504504504505,11.01101101101101,25.525525525525527,23.923923923923923,22.22222222222222,12.012012012012011
Global Squash 1,18,6.737737737737738,11.262262262262261,43.22222222222222,1.3013013013013013,0.0,0.0,0.0,1.3013013013013013,3.003003003003003,10.91091091091091,21.72172172172172,27.627627627627625,23.323323323323322,12.112112112112113
Friend Club 3,18,5.95995995995996,12.04004004004004,42.17517517517518,0.8008008008008007,0.0,0.0,0.0,0.8008008008008007,3.003003003003003,6.606606606606606,19.31931931931932,26.426426426426424,26.226226226226224,17.61761761761762
Social Squash Team,18,5.008008008008008,12.991991991991991,36.69069069069069,0.0,0.0,0.0,0.0,0.0,0.3003003003003003,1.4014014014014013,6.006006006006006,10.61061061061061,24.324324324324326,57.35735735735735
