Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
Winter Warriors,22,14.481496299259852,7.518503700740148,83.24424884976995,89.2378475695139,37.80756151230246,24.684936987397478,16.183236647329466,10.562112422484498,6.64132826565313,3.320664132826565,0.6801360272054411,0.10002000400080016,0.020004000800160033,0.0,0.0,0.0
South China Athletic Association,22,14.566913382676535,7.433086617323465,80.9127825565113,82.77655531106222,25.925185037007402,22.524504900980197,19.30386077215443,15.023004600920183,9.981996399279856,5.221044208841769,1.6003200640128026,0.28005601120224044,0.12002400480096019,0.020004000800160033,0.0,0.0
Alpha CUHK,22,14.274854970994198,7.725145029005801,78.58131626325266,69.95399079815964,14.242848569713942,18.76375275055011,18.923784756951388,18.02360472094419,17.543508701740347,8.941788357671534,2.6405281056211245,0.640128025605121,0.22004400880176034,0.040008001600320066,0.020004000800160033,0.0
North District Sports Association 1,22,14.233046609321864,7.766953390678136,77.59451890378077,66.43328665733146,11.302260452090419,16.783356671334268,18.923784756951388,19.42388477695539,18.00360072014403,11.282256451290259,3.0606121224244847,0.9601920384076815,0.20004000800160032,0.060012002400480095,0.0,0.0
Hong Kong Football Club 12A,22,14.206041208241649,7.793958791758351,76.46089217843569,58.27165433086617,8.841768353670734,12.50250050010002,17.223444688937786,19.70394078815763,21.224244848969796,14.382876575315063,4.780956191238247,1.0402080416083215,0.24004800960192038,0.060012002400480095,0.0,0.0
Sea Bear,22,11.778555711142229,10.221444288857771,71.84636927385478,29.225845169033807,1.8203640728145631,4.500900180036007,8.501700340068014,14.402880576115223,18.943788757751552,31.366273254650928,13.422684536907381,4.720944188837768,1.7403480696139229,0.5601120224044809,0.020004000800160033,0.0
Star River 2,22,11.03860772154431,10.96139227845569,62.48629725945189,2.7005401080216043,0.020004000800160033,0.18003600720144028,0.6001200240048009,1.900380076015203,4.940988197639528,12.922584516903383,33.34666933386677,22.484496899379877,14.422884576915381,6.941388277655531,2.020404080816163,0.22004400880176034
ZOMA,22,8.909781956391278,13.090218043608722,58.804760952190435,0.5601120224044809,0.040008001600320066,0.020004000800160033,0.16003200640128026,0.34006801360272054,1.4402880576115222,6.081216243248649,17.623524704940987,26.26525305061012,22.604520904180838,16.463292658531707,8.021604320864173,0.9401880376075216
Hong Kong Racketlon Assoication 2,22,8.259651930386077,13.740348069613923,57.425085017003404,0.660132026405281,0.0,0.040008001600320066,0.12002400480096019,0.5001000200040008,0.8401680336067214,4.140828165633127,13.622724544908982,22.944588917783555,25.545109021804365,20.284056811362273,10.442088417683538,1.5203040608121623
CSD Squash Team,22,8.562712542508502,13.437287457491498,54.528105621124226,0.18003600720144028,0.0,0.0,0.060012002400480095,0.12002400480096019,0.40008001600320064,2.020404080816163,7.261452290458091,15.963192638527707,23.704740948189638,28.865773154630926,18.48369673934787,3.120624124824965
Hong Kong Football Club 12B,22,6.8137627525505104,15.18623724744949,48.77195439087818,0.0,0.0,0.0,0.0,0.0,0.040008001600320066,0.3200640128025605,1.8403680736147228,4.300860172034407,9.881976395279056,22.544508901780354,45.22904580916183,15.843168633726744
Latecomers,22,4.874574914982997,17.125425085017003,40.343668733746746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12002400480096019,0.30006001200240046,1.300260052010402,4.160832166433286,15.763152630526106,78.35567113422684
