Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 14,11,9,2,53
North District Sports Association 2,11,9,2,49
The Squash Club 4,11,8,3,47
Physical Chess 5,11,8,3,45
8 Virtues + 1,11,6,5,36
TKO Junior 1,11,6,5,33
RELAY 2,11,5,6,30
Hong Kong Football Club 14,11,5,6,29
Ladies Recreation Club Div 14,11,2,9,20
TNG 3,10,4,6,18
Squash-On,10,3,7,18
Fusion Squash Club 4,11,0,11,3
