Team,Played,Won,Lost,Points
X-Alpha 1,11,10,1,55
Happy Squash 1,11,7,4,39
Kowloon Cricket Club 3B,11,7,4,38
Hong Kong Football Club 3A,10,5,5,29
NEXUS 1,11,4,7,28
Kowloon Cricket Club 3A,10,3,7,24
United Services Recreation Club 1,11,4,7,23
Hong Kong Football Club 3B,11,3,8,22
