Team,Played,Won,Lost,Points
The Squash Club 2,11,10,1,59
Twister,11,8,3,45
Hong Kong Football Club 9,11,8,3,43
The Hong Kong Jockey Club Div 9,11,7,4,37
Centre Squash,11,7,4,36
i-Mask Advance Squash Club 3,11,6,5,32
Kowloon Cricket Club 9,11,4,7,28
Kinetic 3,11,3,8,20
HKPF Squash Team,11,1,10,17
BOSS,11,1,10,13
