Team,Played,Won,Lost,Points
Physical Chess 2,10,10,0,48
Hong Kong Football Club 7B,10,7,3,43
Hong Kong Football Club 7A,10,8,2,38
Thunder 1,10,6,4,31
UST,10,5,5,30
Hong Kong Cricket Club D7A,10,4,6,27
i-Mask Advance Squash Club 1,10,4,6,26
Xavier,10,3,7,25
Social Squash Team,10,4,6,23
Hong Kong Cricket Club D7B,10,3,7,23
Kinetic 1,10,1,9,15
